Date,Adj Close,Close,High,Low,Open,Volume,Median_Price,Mean_Price,Intraday_Range,Intraday_Range_Pct,day_of_week,month,quarter,day_of_month,week_of_year
2021-03-31,1713.800048828125,1713.800048828125,1713.800048828125,1676.5,1683.699951171875,762,1698.75,1696.9500122070312,37.300048828125,2.2153619950017656,2,3,1,31,13
2021-04-01,1726.5,1726.5,1728.800048828125,1706.4000244140625,1706.800048828125,720,1716.6500244140625,1717.1250305175781,22.4000244140625,1.3123988618023636,3,4,2,1,13
2021-04-05,1727.0,1727.0,1729.699951171875,1721.9000244140625,1727.9000244140625,275,1727.4500122070312,1726.625,7.7999267578125,0.4514107672669016,0,4,2,5,14
2021-04-06,1741.5,1741.5,1744.800048828125,1726.9000244140625,1726.9000244140625,890,1734.2000122070312,1735.0250244140625,17.9000244140625,1.0365408628757173,1,4,2,6,14
2021-04-07,1740.0999755859375,1740.0999755859375,1742.699951171875,1733.699951171875,1742.699951171875,557,1741.3999633789062,1739.7999572753906,9.0,0.516440021355826,2,4,2,7,14
2021-04-08,1756.800048828125,1756.800048828125,1758.0,1734.5999755859375,1736.0,1298,1746.4000244140625,1746.3500061035156,23.4000244140625,1.3479276736211119,3,4,2,8,14
2021-04-09,1743.300048828125,1743.300048828125,1750.800048828125,1733.300048828125,1750.800048828125,484,1747.050048828125,1744.550048828125,17.5,0.9995430381506669,4,4,2,9,14
2021-04-12,1731.199951171875,1731.199951171875,1740.800048828125,1726.699951171875,1740.800048828125,40,1736.0,1734.875,14.10009765625,0.8099780136002368,0,4,2,12,15
2021-04-13,1746.199951171875,1746.199951171875,1746.9000244140625,1722.0999755859375,1733.800048828125,367,1740.0,1737.25,24.800048828125,1.4303869033160628,1,4,2,13,15
2021-04-14,1734.9000244140625,1734.9000244140625,1745.9000244140625,1732.699951171875,1741.300048828125,1037,1738.1000366210938,1738.7000122070312,13.2000732421875,0.758058512148495,2,4,2,14,15
2021-04-15,1765.4000244140625,1765.4000244140625,1767.9000244140625,1740.0999755859375,1740.0999755859375,368,1752.75,1753.375,27.800048828125,1.5976121612646992,3,4,2,15,15
2021-04-16,1779.0,1779.0,1779.5,1770.0999755859375,1770.4000244140625,625,1774.7000122070312,1774.75,9.4000244140625,0.530954828537893,4,4,2,16,15
2021-04-19,1769.4000244140625,1769.4000244140625,1788.5,1769.4000244140625,1782.0999755859375,144,1775.75,1777.3500061035156,19.0999755859375,1.071767905706727,0,4,2,19,16
2021-04-20,1777.300048828125,1777.300048828125,1777.300048828125,1765.5,1769.300048828125,1464,1773.300048828125,1772.3500366210938,11.800048828125,0.6669331657985667,1,4,2,20,16
2021-04-21,1792.300048828125,1792.300048828125,1794.0999755859375,1777.699951171875,1783.0,250,1787.6500244140625,1786.7749938964844,16.4000244140625,0.919799462370303,2,4,2,21,16
2021-04-22,1781.199951171875,1781.199951171875,1794.199951171875,1779.5,1794.199951171875,159,1787.699951171875,1787.2749633789062,14.699951171875,0.8193039556306856,3,4,2,22,16
2021-04-23,1777.0,1777.0,1794.5,1772.0,1786.0999755859375,332,1781.5499877929688,1782.3999938964844,22.5,1.2597279159929882,4,4,2,23,16
2021-04-26,1779.199951171875,1779.199951171875,1779.699951171875,1770.800048828125,1778.0,549,1778.5999755859375,1776.9249877929688,8.89990234375,0.5005569372187851,0,4,2,26,17
2021-04-27,1778.0,1778.0,1782.0,1777.699951171875,1780.0,117,1779.0,1779.4249877929688,4.300048828125,0.24157577686095508,1,4,2,27,17
2021-04-28,1773.199951171875,1773.199951171875,1774.0,1764.5999755859375,1768.199951171875,756,1770.699951171875,1769.9999694824219,9.4000244140625,0.531615466216512,2,4,2,28,17
2021-04-29,1768.0999755859375,1768.0999755859375,1789.0,1758.5999755859375,1781.0,196,1774.5499877929688,1774.1749877929688,30.4000244140625,1.7069076032601067,3,4,2,29,17
2021-04-30,1767.300048828125,1767.300048828125,1771.800048828125,1763.9000244140625,1771.800048828125,18,1769.550048828125,1768.7000427246094,7.9000244140625,0.44587561780956064,4,4,2,30,17
2021-05-03,1791.4000244140625,1791.4000244140625,1793.0,1788.5,1788.5,18,1789.9500122070312,1790.3500061035156,4.5,0.2516074923119933,0,5,2,3,18
2021-05-04,1775.800048828125,1775.800048828125,1788.5,1774.800048828125,1788.199951171875,182,1782.0,1781.8250122070312,13.699951171875,0.7661308324551124,1,5,2,4,18
2021-05-05,1784.0999755859375,1784.0999755859375,1784.0999755859375,1779.199951171875,1781.5,57,1782.7999877929688,1782.2249755859375,4.9000244140625,0.2750504863352512,2,5,2,5,18
2021-05-06,1815.5,1815.5,1815.5,1787.5999755859375,1788.9000244140625,13,1802.2000122070312,1801.875,27.9000244140625,1.559618985594284,3,5,2,6,18
2021-05-07,1831.0999755859375,1831.0999755859375,1842.9000244140625,1831.0999755859375,1842.9000244140625,2,1837.0,1837.0,11.800048828125,0.6402978279777681,4,5,2,7,18
2021-05-10,1837.5,1837.5,1845.5999755859375,1835.4000244140625,1835.5999755859375,13,1836.5499877929688,1838.5249938964844,10.199951171875,0.5556739653267372,0,5,2,10,19
2021-05-11,1835.9000244140625,1835.9000244140625,1838.0999755859375,1831.5999755859375,1837.199951171875,420,1836.5499877929688,1835.6999816894531,6.5,0.3537992691461762,1,5,2,11,19
2021-05-12,1822.5999755859375,1822.5999755859375,1825.199951171875,1821.699951171875,1825.199951171875,3,1823.8999633789062,1823.6749572753906,3.5,0.19175981227442038,2,5,2,12,19
2021-05-13,1823.800048828125,1823.800048828125,1826.800048828125,1814.0999755859375,1814.699951171875,100,1819.25,1819.8500061035156,12.7000732421875,0.6998442488515085,3,5,2,13,19
2021-05-14,1837.9000244140625,1837.9000244140625,1842.9000244140625,1824.5,1824.5,41,1831.2000122070312,1832.4500122070312,18.4000244140625,1.0084968163366677,4,5,2,14,19
2021-05-17,1867.5,1867.5,1867.5,1847.199951171875,1849.9000244140625,13,1858.7000122070312,1858.0249938964844,20.300048828125,1.097359238889401,0,5,2,17,20
2021-05-18,1867.800048828125,1867.800048828125,1870.5,1867.800048828125,1870.5,3,1869.1500244140625,1869.1500244140625,2.699951171875,0.14434382100374232,1,5,2,18,20
2021-05-19,1881.300048828125,1881.300048828125,1884.9000244140625,1863.5999755859375,1866.4000244140625,348,1873.8500366210938,1874.0500183105469,21.300048828125,1.1412370633038293,2,5,2,19,20
2021-05-20,1881.800048828125,1881.800048828125,1885.0,1864.800048828125,1865.5,85,1873.6500244140625,1874.2750244140625,20.199951171875,1.0828170019766818,3,5,2,20,20
2021-05-21,1876.699951171875,1876.699951171875,1876.699951171875,1872.0999755859375,1872.0999755859375,5,1874.3999633789062,1874.3999633789062,4.5999755859375,0.24571206911627574,4,5,2,21,20
2021-05-24,1884.5999755859375,1884.5999755859375,1884.5999755859375,1882.0999755859375,1882.0999755859375,39,1883.3499755859375,1883.3499755859375,2.5,0.13283035080119465,0,5,2,24,21
2021-05-25,1898.0999755859375,1898.0999755859375,1898.0999755859375,1882.5,1882.5,56,1890.2999877929688,1890.2999877929688,15.5999755859375,0.828683962068393,1,5,2,25,21
2021-05-26,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,1901.300048828125,170526,1901.300048828125,1901.300048828125,0.0,0.0,2,5,2,26,21
2021-05-27,1895.699951171875,1895.699951171875,1903.9000244140625,1888.199951171875,1896.800048828125,35794,1896.25,1896.1499938964844,15.7000732421875,0.8277136671251812,3,5,2,27,21
2021-05-28,1902.5,1902.5,1905.4000244140625,1881.9000244140625,1897.5,2415,1900.0,1896.8250122070312,23.5,1.238471673254282,4,5,2,28,21
2021-06-01,1902.9000244140625,1902.9000244140625,1916.199951171875,1892.800048828125,1905.0999755859375,640,1904.0,1904.25,23.39990234375,1.2282768696458077,1,6,2,1,22
2021-06-02,1907.5,1907.5,1908.800048828125,1896.0,1899.199951171875,1267,1903.3499755859375,1902.875,12.800048828125,0.6739705748321501,2,6,2,2,22
2021-06-03,1871.199951171875,1871.199951171875,1908.800048828125,1865.0,1908.800048828125,1021,1890.0,1888.4500122070312,43.800048828125,2.2946378723646457,3,6,2,3,22
2021-06-04,1889.800048828125,1889.800048828125,1895.5,1854.0,1869.300048828125,367,1879.550048828125,1877.1500244140625,41.5,2.2200823257890883,4,6,2,4,22
2021-06-07,1896.800048828125,1896.800048828125,1899.699951171875,1883.199951171875,1890.5,87,1893.6500244140625,1892.5499877929688,16.5,0.8727849775191748,0,6,2,7,23
2021-06-08,1892.199951171875,1892.199951171875,1902.9000244140625,1890.0,1896.5,930,1894.3499755859375,1895.3999938964844,12.9000244140625,0.6802016564230161,1,6,2,8,23
2021-06-09,1893.199951171875,1893.199951171875,1897.699951171875,1889.199951171875,1894.9000244140625,148,1894.0499877929688,1893.7499694824219,8.5,0.44857247825664864,2,6,2,9,23
2021-06-10,1894.199951171875,1894.199951171875,1899.800048828125,1871.5,1887.699951171875,186,1890.949951171875,1888.2999877929688,28.300048828125,1.499181520376502,3,6,2,10,23
2021-06-11,1877.4000244140625,1877.4000244140625,1902.300048828125,1875.199951171875,1900.9000244140625,349,1889.1500244140625,1888.9500122070312,27.10009765625,1.42564560514451,4,6,2,11,23
2021-06-14,1864.0,1864.0,1866.5999755859375,1846.5,1866.199951171875,41,1865.0999755859375,1860.8249816894531,20.0999755859375,1.0770536979874947,0,6,2,14,24
2021-06-15,1854.5,1854.5,1867.199951171875,1854.4000244140625,1866.4000244140625,78,1860.4500122070312,1860.625,12.7999267578125,0.685808325673962,1,6,2,15,24
2021-06-16,1859.5,1859.5,1860.0999755859375,1809.199951171875,1859.4000244140625,117,1859.4500122070312,1847.0499877929688,50.9000244140625,2.7374434627160023,2,6,2,16,24
